Trimestre;ROA administración anterior;ROE administración anterior;ROA administración actual;ROE administración actual
1;0.001973285285;0.002887307985;;;
2;0.01133435384;0.021620161;;;
3;-0.02146771069;-0.03821526453;;;
4;0.02124066551;0.03911024393;;;
5;0.007911442173;0.01660855033;;;
6;0.006667284564;0.01500549983;;;
7;-0.04669132769;-0.06560030982;;;
8;0.02424535319;0.03246617495;0.02424535319;0.03246617495
9;;;0.01030108413;0.01349915594
10;;;0.0153885044;0.02001045742
11;;;0.01962028961;0.02452924647
12;;;0.01666901762;0.01975822409
